,title,sex,price,technology,best_use_range,best_use_surface,link_shoes
90,ASICS METASPEED LD Spikes,Unisex - Velvet Pine/Yellow, $79.88 $250.00* , Technologies  MIDSOLEFLYTEFOAM Turbo is ASICS' most advanced midsole material for increased energy return and responsiveness.Full-Length Carbon Plate catapults athletes forward with an extended stride lengthOUTSOLEHEXA-CLAW outsole provides excellent traction and conserves energySHARKDUO elements on the heel increase traction on track surfacesUPPERRace fit upper provides strength and breathability  ,[],"[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MCD310"">3k-10k</i><span>3k-10k</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRUBBER"">Rubber</i><span>Rubber</span></div> </div>]",https://www.runningwarehouse.com/ASICS_METASPEED_LD_Spikes/descpage-ASMSLU1.html
91,ASICS SUPERBLAST,Unisex Shoes - Cream/Mineral Beige, $199.95 ," Technologies  MIDSOLEFLYTEFOAM Blast Turbo is ASICS' most advanced midsole material for increased energy return and responsiveness.FLYTEFOAM Blast Plus underneath the top layer of FF Blast Turbo provides additional protection, structure, and cushioning.OUTSOLEAHARPLUS is a lightweight and abrasion resistant rubber that is approximately three times higher in resistance than ASICS' conventional rubber.UPPERJacquard Woven Material on the upper provides strength and breathability.  ","[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_SUPERBLAST/descpage-ASSBU1.html
92,ASICS SUPERBLAST,Unisex Shoes - Hazard Green/Amethyst, $199.95 ," Technologies  MIDSOLEFLYTEFOAM Blast Turbo is ASICS' most advanced midsole material for increased energy return and responsiveness.FLYTEFOAM Blast Plus underneath the top layer of FF Blast Turbo provides additional protection, structure, and cushioning.OUTSOLEAHARPLUS is a lightweight and abrasion resistant rubber that is approximately three times higher in resistance than ASICS' conventional rubber.UPPERJacquard Woven Material on the upper provides strength and breathability.  ","[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_SUPERBLAST/descpage-ASSBU2.html
93,ASICS SUPERBLAST,Unisex Shoes - Whisper Green/Black, $199.95 ," Technologies  MIDSOLEFLYTEFOAM Blast Turbo is ASICS' most advanced midsole material for increased energy return and responsiveness.FLYTEFOAM Blast Plus underneath the top layer of FF Blast Turbo provides additional protection, structure, and cushioning.OUTSOLEAHARPLUS is a lightweight and abrasion resistant rubber that is approximately three times higher in resistance than ASICS' conventional rubber.UPPERJacquard Woven Material on the upper provides strength and breathability.  ","[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_SUPERBLAST/descpage-ASSBU3.html
94,ASICS SUPERBLAST,Unisex Shoes - Diva Pink/Aquamarine, $199.95 ," Technologies  MIDSOLEFLYTEFOAM Blast Turbo is ASICS' most advanced midsole material for increased energy return and responsiveness.FLYTEFOAM Blast Plus underneath the top layer of FF Blast Turbo provides additional protection, structure, and cushioning.OUTSOLEAHARPLUS is a lightweight and abrasion resistant rubber that is approximately three times higher in resistance than ASICS' conventional rubber.UPPERJacquard Woven Material on the upper provides strength and breathability.  ","[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_SUPERBLAST/descpage-ASSBU6.html
95,ASICS SUPERBLAST,Unisex Shoes - Glow Yellow/Aquamarine, $199.95 ," Technologies  MIDSOLEFLYTEFOAM Blast Turbo is ASICS' most advanced midsole material for increased energy return and responsiveness.FLYTEFOAM Blast Plus underneath the top layer of FF Blast Turbo provides additional protection, structure, and cushioning.OUTSOLEAHARPLUS is a lightweight and abrasion resistant rubber that is approximately three times higher in resistance than ASICS' conventional rubber.UPPERJacquard Woven Material on the upper provides strength and breathability.  ","[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_SUPERBLAST/descpage-ASSBU4.html
96,ASICS SUPERBLAST,Unisex Shoes - White/Lilac Hint, $199.95 ," Technologies  MIDSOLEFLYTEFOAM Blast Turbo is ASICS' most advanced midsole material for increased energy return and responsiveness.FLYTEFOAM Blast Plus underneath the top layer of FF Blast Turbo provides additional protection, structure, and cushioning.OUTSOLEAHARPLUS is a lightweight and abrasion resistant rubber that is approximately three times higher in resistance than ASICS' conventional rubber.UPPERJacquard Woven Material on the upper provides strength and breathability.  ","[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_SUPERBLAST/descpage-ASSBU5.html
97,ASICS GlideRide 3,Women's Shoes - Black/White, $149.95 ," Technologies  MIDSOLEFF BLAST cushioning creates softer landings with a more responsive reboundFLYTEFOAM Propel midsole bottom layer offers a bouncy ride that propels the runner forward.Reinforced plate helps maintain the midsole's shape and works to roll the runner through their gait efficiently.GUIDESOLE technology offers an efficient ride by combining a rockered sole with a stiff forefoot.OUTSOLEAHAR Plus Outsole is durable and slip-resistant.UPPEREngineered Mesh Upper supports the foot while remaining breathable for a fast, premium running experience.  ","[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_GlideRide_3/descpage-ASGR3W2.html
98,ASICS GlideRide 3,Women's Shoes - Rose Quartz/Plum, $149.95 ," Technologies  MIDSOLEFF BLAST cushioning creates softer landings with a more responsive reboundFLYTEFOAM Propel midsole bottom layer offers a bouncy ride that propels the runner forward.Reinforced plate helps maintain the midsole's shape and works to roll the runner through their gait efficiently.GUIDESOLE technology offers an efficient ride by combining a rockered sole with a stiff forefoot.OUTSOLEAHAR Plus Outsole is durable and slip-resistant.UPPEREngineered Mesh Upper supports the foot while remaining breathable for a fast, premium running experience.  ","[<div class=""col is-active"">Maximal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_GlideRide_3/descpage-ASGR3W1.html
99,ASICS Hyper Speed 2,Women's Shoes - Lavender Glow/White, $59.88 $90.00* , Technologies  MIDSOLEFlytefoam Blast is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEASICS High Abrasion Rubber (AHAR) is carbon rubber placed in strategic for exceptional durability.UPPERRecycled Open Mesh on the upper provides breathable coverage.Seamless Upper Construction allows for irritation-free sockless wear.Perforated Sockliner provides breathability and adds underfoot comfort.   ,"[<div class=""col is-active"">Minimal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFRAC"">Racing</i><span>Racing</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Hyper_Speed_2/descpage-AHSW21.html
100,ASICS Hyper Speed 2,Women's Shoes - Sky/Midnight, $59.88 $90.00* , Technologies  MIDSOLEFlytefoam Blast is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEASICS High Abrasion Rubber (AHAR) is carbon rubber placed in strategic for exceptional durability.UPPERRecycled Open Mesh on the upper provides breathable coverage.Seamless Upper Construction allows for irritation-free sockless wear.Perforated Sockliner provides breathability and adds underfoot comfort.   ,"[<div class=""col is-active"">Minimal</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFRAC"">Racing</i><span>Racing</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Hyper_Speed_2/descpage-AHSW22.html
101,ASICS Dynablast 3,Women's Shoes - Soft Sky/Orchid, $99.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST is a lightweight midsole foam that delivers responsive propulsion and a soft landing.OUTSOLEAHARPLUS Rubber outsole for improved durability and traction.UPPEREngineered Knit Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Dynablast_3/descpage-ADY3W02.html
102,ASICS Dynablast 3,Women's Shoes - Dive Blue/Soft Sky, $99.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST is a lightweight midsole foam that delivers responsive propulsion and a soft landing.OUTSOLEAHARPLUS Rubber outsole for improved durability and traction.UPPEREngineered Knit Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Dynablast_3/descpage-ADY3W03.html
103,ASICS Dynablast 3,Women's Shoes - Black/Red Alert, $99.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST is a lightweight midsole foam that delivers responsive propulsion and a soft landing.OUTSOLEAHARPLUS Rubber outsole for improved durability and traction.UPPEREngineered Knit Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Dynablast_3/descpage-ADY3W01.html
104,ASICS Dynablast 3,Women's Shoes - Whisper Green/Pink, $99.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST is a lightweight midsole foam that delivers responsive propulsion and a soft landing.OUTSOLEAHARPLUS Rubber outsole for improved durability and traction.UPPEREngineered Knit Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Dynablast_3/descpage-ADY3W07.html
105,ASICS Dynablast 3,Women's Shoes - Piedmont Grey/Papaya, $99.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST is a lightweight midsole foam that delivers responsive propulsion and a soft landing.OUTSOLEAHARPLUS Rubber outsole for improved durability and traction.UPPEREngineered Knit Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Dynablast_3/descpage-ADY3W04.html
106,ASICS Dynablast 3,Women's Shoes - Fawn/Sky, $99.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST is a lightweight midsole foam that delivers responsive propulsion and a soft landing.OUTSOLEAHARPLUS Rubber outsole for improved durability and traction.UPPEREngineered Knit Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFGW"">Gym Workouts</i><span>Gym Workouts</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Dynablast_3/descpage-ADY3W05.html
107,ASICS EvoRide 3,Women's Shoes - Mako Blue/Silver, $79.88 $120.00* ," Technologies  MIDSOLEFLYTEFOAM midsole provides lightweight and durable cushioning that is also environmentally friendlyGUIDESOLE technology offers an efficient ride by combining a rockered sole with a stiff forefootOUTSOLEGrip Sole Outsole is durable and slip-resistantUPPEREngineered Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_EvoRide_3/descpage-ASCR3W1.html
108,ASICS Fuji Lite 3,Women's Shoes - Night Shade/Nova Orange, $79.88 $120.00* , Technologies  MIDSOLEFLYTEFOAM utilizes organic fibers embedded in the foam to offer lightweight resiliency.OUTSOLEASICSGRIP TECHNOLOGY rubber provides a high grip on any terrain.UPPERRecycled Engineered Mesh Upper that will be durable and breathable.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Fuji_Lite_3/descpage-ASFL3W1.html
109,ASICS Fuji Lite 3,Women's Shoes - Papaya/Light Sage, $79.88 $120.00* , Technologies  MIDSOLEFLYTEFOAM utilizes organic fibers embedded in the foam to offer lightweight resiliency.OUTSOLEASICSGRIP TECHNOLOGY rubber provides a high grip on any terrain.UPPERRecycled Engineered Mesh Upper that will be durable and breathable.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Fuji_Lite_3/descpage-ASFL3W2.html
110,ASICS GT 1000 12,Women's Shoes - Sheet Rock/Hot Pink, $99.95 , Technologies  MIDSOLEFLYTEFOAM utilizes organic fibers that are embedded in the foam to offer lightweight resiliency.GEL Cushion provides impact protection.LITETRUSS Support System is a medial posting that improves stability and helps maintain mid-foot integrity.OUTSOLEAHAR rubber provides a grip on the roads.AHARPLUS heel plugUPPEREngineered Mesh Upper that will be durable and breathable.Extended Tongue Wing for Ankle comfort and supportExternal Heel Counter adds extra support and fit.Ortholite X-30 Updated Sockliner offers soft step in comfort while providing a secure lockdown  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Mod</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_GT_1000_12/descpage-A112W02.html
111,ASICS GT 1000 12,Women's Shoes - Eggplant/Aquamarine, $99.95 , Technologies  MIDSOLEFLYTEFOAM utilizes organic fibers that are embedded in the foam to offer lightweight resiliency.GEL Cushion provides impact protection.LITETRUSS Support System is a medial posting that improves stability and helps maintain mid-foot integrity.OUTSOLEAHAR rubber provides a grip on the roads.AHARPLUS heel plugUPPEREngineered Mesh Upper that will be durable and breathable.Extended Tongue Wing for Ankle comfort and supportExternal Heel Counter adds extra support and fit.Ortholite X-30 Updated Sockliner offers soft step in comfort while providing a secure lockdown  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Mod</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_GT_1000_12/descpage-A112W00.html
