,title,sex,price,technology,best_use_range,best_use_surface,link_shoes
74,Brooks Cascadia 16,Women's Shoes - Pink/Flambe/Cobalt, $99.95 $130.00* ," Technologies  MIDSOLEDNA Loft v2 foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Release Grooves System allows for enhanced adaptability to a variety of terrain.Ballistic Rock Shield is a thermoplastic EVA sheath layered between the outsole and midsole for protection against stone-bruising.OUTSOLETrailTrak rubber outsole provides confidence-inspiring, sticky traction in dry and wet conditions.Multidirectional Lug Pattern on the outsole provides excellent traction on a variety of terrain, with updated patterns for improved grip.UPPEREngineered Monoloop Mesh offers increased breathability and faster drying.Gusseted tongue helps keep debris out.Lace Guard keeps laces stowed away while running.Gaiter Tab and Connection Point allow for easy and secure gaiter attachment.Drainage ports allow for easy water escape  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Cascadia_16/descpage-BRC16W5.html
75,Brooks Cascadia 16,Women's Shoes - Basil/Duffel Bag/Coral, $99.95 $130.00* ," Technologies  MIDSOLEDNA Loft v2 foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Release Grooves System allows for enhanced adaptability to a variety of terrain.Ballistic Rock Shield is a thermoplastic EVA sheath layered between the outsole and midsole for protection against stone-bruising.OUTSOLETrailTrak rubber outsole provides confidence-inspiring, sticky traction in dry and wet conditions.Multidirectional Lug Pattern on the outsole provides excellent traction on a variety of terrain, with updated patterns for improved grip.UPPEREngineered Monoloop Mesh offers increased breathability and faster drying.Gusseted tongue helps keep debris out.Lace Guard keeps laces stowed away while running.Gaiter Tab and Connection Point allow for easy and secure gaiter attachment.Drainage ports allow for easy water escape  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Cascadia_16/descpage-BRC16W2.html
76,Brooks Cascadia 16,Women's Shoes - Aqua/Tourmaline, $99.95 $130.00* ," Technologies  MIDSOLEDNA Loft v2 foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Release Grooves System allows for enhanced adaptability to a variety of terrain.Ballistic Rock Shield is a thermoplastic EVA sheath layered between the outsole and midsole for protection against stone-bruising.OUTSOLETrailTrak rubber outsole provides confidence-inspiring, sticky traction in dry and wet conditions.Multidirectional Lug Pattern on the outsole provides excellent traction on a variety of terrain, with updated patterns for improved grip.UPPEREngineered Monoloop Mesh offers increased breathability and faster drying.Gusseted tongue helps keep debris out.Lace Guard keeps laces stowed away while running.Gaiter Tab and Connection Point allow for easy and secure gaiter attachment.Drainage ports allow for easy water escape  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Cascadia_16/descpage-BRC16W3.html
77,Brooks Cascadia 16,Women's Shoes - Black/Ebony/Yucca, $99.95 $130.00* ," Technologies  MIDSOLEDNA Loft v2 foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Release Grooves System allows for enhanced adaptability to a variety of terrain.Ballistic Rock Shield is a thermoplastic EVA sheath layered between the outsole and midsole for protection against stone-bruising.OUTSOLETrailTrak rubber outsole provides confidence-inspiring, sticky traction in dry and wet conditions.Multidirectional Lug Pattern on the outsole provides excellent traction on a variety of terrain, with updated patterns for improved grip.UPPEREngineered Monoloop Mesh offers increased breathability and faster drying.Gusseted tongue helps keep debris out.Lace Guard keeps laces stowed away while running.Gaiter Tab and Connection Point allow for easy and secure gaiter attachment.Drainage ports allow for easy water escape  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Cascadia_16/descpage-BRC16W1.html
78,Brooks Cascadia 16 GTX,Women's Shoes - Black/Pearl/Coral, $119.95 $160.00* ," Technologies  MIDSOLEDNA Loft v2 foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Release Grooves System allows for enhanced adaptability to a variety of terrain.Ballistic Rock Shield is a thermoplastic EVA sheath layered between the outsole and midsole for protection against stone-bruising.OUTSOLETrailTrak rubber outsole provides confidence-inspiring, sticky traction in dry and wet conditions.Multidirectional Lug Pattern on the outsole provides excellent traction on a variety of terrain, with updated patterns for improved grip.UPPERGORE-TEX Technology provides waterproof protection.Gusseted tongue helps keep debris out.Lace Guard keeps laces stowed away while running.Gaiter Tab and Connection Point allow for easy and secure gaiter attachment.Drainage ports allow for easy water escape  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Cascadia_16_GTX/descpage-BRC16W4.html
79,Brooks Revel 6,Women's Shoes - Peach Whip/Pink, $99.95 ," Technologies  MIDSOLEDNA Foam provides a responsive midsole that cushions each step and adapts to a runner’s unique stride, weight and speed.OUTSOLEGreen Rubber compound is thinner than traditional outsoles while still delivering traction and durability. Green rubber is also made primarily out of silica instead of petroleum, making it a more sustainable choice.Arrow-point on the outsole lets your foot move from heel to toe quickly enhancing the shoes springy nature.UPPERFit knit Upper designed to move and expand seamlessly with your foot for a sock-like fit and optimal performance.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Revel_6/descpage-BRRE6W2.html
80,Brooks Revel 6,Women's Shoes - Oyster Mushroom/Alloy/Blue, $99.95 ," Technologies  MIDSOLEDNA Foam provides a responsive midsole that cushions each step and adapts to a runner’s unique stride, weight and speed.OUTSOLEGreen Rubber compound is thinner than traditional outsoles while still delivering traction and durability. Green rubber is also made primarily out of silica instead of petroleum, making it a more sustainable choice.Arrow-point on the outsole lets your foot move from heel to toe quickly enhancing the shoes springy nature.UPPERFit knit Upper designed to move and expand seamlessly with your foot for a sock-like fit and optimal performance.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFCW"">Casual Wear</i><span>Casual Wear</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Revel_6/descpage-BRRE6W1.html
81,Brooks Aurora,Women's Shoes - Grey/Coral/Black, $199.95 ," Technologies  MIDSOLEDNA LOFT V3 midsole compound is nitrogen-infused to offer a softer, lighter, and more responsive underfoot experience.Glide Roll Technology encourages smooth transitions and effortless footstrike helping runners move naturally.OUTSOLEStrategic Rubber used in high wear areas to protect the lightweight midsole compound.UPPERMono mesh upper offers a secure lightweight fit.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Aurora/descpage-BABWS.html
82,Brooks Levitate 6,Women's Shoes - Run Merry, $119.95 $150.00* , Technologies  MIDSOLEDNA AMP v2 10% lighter  responsive foam that offers best-in-class energy return. encasing polyurethane-based foam inside thermoplastic polyurethane (TPU) skin offers a comfortable and springy underfoot experience.OUTSOLEArrow-Point Pattern on the outsole lets your foot move from heel to toe quickly enhancing the shoes springy nature.UPPEREngineered Circular Knit Mesh designed to be comfortable and breathable.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Levitate_6/descpage-BLV6W1.html
83,Brooks Levitate 6 StealthFit,Women's Shoes - White/Bran, $149.95 ," Technologies  MIDSOLE

DNA AMP v2 10% lighter  responsive foam that offers best-in-class energy return. encasing polyurethane-based foam inside thermoplastic polyurethane (TPU) skin offers a comfortable and springy underfoot experience.

OUTSOLE

Arrow-Point Pattern on the outsole lets your foot move from heel to toe quickly enhancing the shoes springy nature.

UPPER

StealthFit Knit Upper provides stretch and support for an adaptable, sock-like fit.

  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Levitate_6_StealthFit/descpage-BLVS6W1.html
84,Brooks Ariel 20,Women's Shoes - Black/Ebony/Blue, $159.95 ," Technologies  MIDSOLEBioMoGo DNA is a material that offers more cushioning than any other Brooks midsole material. It molds to the foot while adapting to changes in pace and environment.Guide Rails Holistic Support System helps to protect your knees by keeping excess movement in check.Segmented Crash Pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPEREngineered Mesh in the forefoot for added breathability and a more adaptable fit. Embroidered Saddle located in the midfoot provides a more secure fit.Ultimate Sockliner is a well-cushioned, moisture-wicking insole.  ","[<div class=""col is-active"">Low</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Ariel_20/descpage-BAR20W1.html
85,Brooks Catamount 2,Women's Shoes - Peacoat/Pink/Biscuit, $169.95 ," Technologies  MIDSOLE DNA FLASH nitrogen infused foam compound offers perfect blend of responsiveness and adaptive cushioning for a fast ride. SkyVault Propulsion Plate provides the power to maintain speed even during uphill climbs and doubles as a rock plate for underfoot protection.  OUTSOLE TrailTack rubber outsole offers traction on both wet and dry surfaces. UPPER Dual-Layer Air Mesh features an abrasion-resistant and hydrophobic TPEE outer layer and an inner layer made from 100% recycled polyester fibers. TPU Toecap and mud guard protects against wet dirt, rocks and debris.    ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Catamount_2/descpage-BRCA2W1.html
86,Brooks Catamount 2,Women's Shoes - Blue/Black/Yellow, $169.95 ," Technologies  MIDSOLE DNA FLASH nitrogen infused foam compound offers perfect blend of responsiveness and adaptive cushioning for a fast ride. SkyVault Propulsion Plate provides the power to maintain speed even during uphill climbs and doubles as a rock plate for underfoot protection.  OUTSOLE TrailTack rubber outsole offers traction on both wet and dry surfaces. UPPER Dual-Layer Air Mesh features an abrasion-resistant and hydrophobic TPEE outer layer and an inner layer made from 100% recycled polyester fibers. TPU Toecap and mud guard protects against wet dirt, rocks and debris.    ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Catamount_2/descpage-BRCA2W0.html
87,Brooks Catamount,Women's Shoes - Blue/Nightlife/Biscuit, $93.88 $160.00* ," Technologies  MIDSOLEDNA FLASH midsole compound is nitrogen-infused to offer lightweight cushion and adaptive energy return.Ballistic Rock Shield is a thermoplastic EVA sheath layered between the outsole and midsole for protection against stone-bruising.OUTSOLETrailTak rubber outsole provides confidence-inspiring, sticky traction in dry and wet conditions.UPPEROpen Mesh upper is lightweight, breathable, and secure.TPU Mud Guard provides protection from trail debris. Drainage slits release water so feet can dry more quickly.Suede internal reinforcements keep your foot lockdown while keeping debris out.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Catamount/descpage-BCAWS2.html
88,Brooks Catamount,Women's Shoes - Alloy/Pink/Black, $93.88 $160.00* ," Technologies  MIDSOLEDNA FLASH midsole compound is nitrogen-infused to offer lightweight cushion and adaptive energy return.Ballistic Rock Shield is a thermoplastic EVA sheath layered between the outsole and midsole for protection against stone-bruising.OUTSOLETrailTak rubber outsole provides confidence-inspiring, sticky traction in dry and wet conditions.UPPEROpen Mesh upper is lightweight, breathable, and secure.TPU Mud Guard provides protection from trail debris. Drainage slits release water so feet can dry more quickly.Suede internal reinforcements keep your foot lockdown while keeping debris out.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Catamount/descpage-BCAWS1.html
89,Brooks Dyad 11,Women's Shoes - Ombre/Lavender/Lilac, $129.95 ," Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.Heel Segmented Crash Pad is a crash pad that flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.S-257 Cushsole is a midsole compound used as an insole to deliver even more cushioning and flexibility.Omega Flex Grooves enhance midsole flexibility without compromising cushioning.OUTSOLEHPR Plus is a form of high abrasion-resistant rubber and is located in the heel.Omni Grooves works with Omega Flex Grooves to enhance midsole flexibility without compromising cushioning.Blown Rubber is located in the forefoot to provide responsiveness and flexibility.Dual Stability Arch Pod is positioned at the bottom of the midfoot and offers additional stability at the arch.UPPEREngineered Mesh in the forefoot for added breathability and a more adaptable fit.Internal Support Saddle is located in the midfoot with the purpose of providing a more secure midfoot fit.Ultimate Sockliner is a well-cushioned, moisture-wicking insole.Cushole S-257 Last utilizes a full-length layer of advanced foam to provide cushioning and flexibility.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Dyad_11/descpage-BDY11W2.html
90,Brooks Dyad 11,Women's Shoes - Blue/Navy/Beetroot, $129.95 ," Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.Heel Segmented Crash Pad is a crash pad that flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.S-257 Cushsole is a midsole compound used as an insole to deliver even more cushioning and flexibility.Omega Flex Grooves enhance midsole flexibility without compromising cushioning.OUTSOLEHPR Plus is a form of high abrasion-resistant rubber and is located in the heel.Omni Grooves works with Omega Flex Grooves to enhance midsole flexibility without compromising cushioning.Blown Rubber is located in the forefoot to provide responsiveness and flexibility.Dual Stability Arch Pod is positioned at the bottom of the midfoot and offers additional stability at the arch.UPPEREngineered Mesh in the forefoot for added breathability and a more adaptable fit.Internal Support Saddle is located in the midfoot with the purpose of providing a more secure midfoot fit.Ultimate Sockliner is a well-cushioned, moisture-wicking insole.Cushole S-257 Last utilizes a full-length layer of advanced foam to provide cushioning and flexibility.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Dyad_11/descpage-BDY11W1.html
91,Brooks Addiction GTS 15,Women's Shoes - Black/Ebony/Mauv, $139.95 ," Technologies  MIDSOLEBioMoGo DNA fuses BioMoGo midsole and DNA cushioning technology for a fully custom responsive ride that adapts to the needs of each and every runner.Guide Rails HolisticSupport System helps to protect your knees by keeping excess movement in check.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPERAir Mesh is soft and comfortable with ample breathability. Ultimate Sockliner is a contoured insole that provides additional plush comfort underfoot.  ","[<div class=""col is-active"">Medium</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Addiction_GTS_15/descpage-BAG15W1.html
92,Brooks Caldera 6,Women's Shoes - Pink Glo/Peacoat/Marshma, $149.95 ," Technologies  MIDSOLEDNA LOFT V3 midsole compound is nitrogen-infused to offer a softer, lighter, and more responsive underfoot experience.Raised Lateral and Medial Foam Wall allows runners to sit in the footbed rather than on top of the foam creating a more inherently stable ride.OUTSOLETrailTrack Outsole provides trustworthy traction on different terrain. UPPERQuick Air Dry mesh upper offers a secure lightweight fit that drains well.TPU Toe Guard protects runners against debris.Lace Keeper stows laces out of the way.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Caldera_6/descpage-BCD6W04.html
93,Brooks Caldera 6,Women's Shoes - Black/Blue/Yellow, $149.95 ," Technologies  MIDSOLEDNA LOFT V3 midsole compound is nitrogen-infused to offer a softer, lighter, and more responsive underfoot experience.Raised Lateral and Medial Foam Wall allows runners to sit in the footbed rather than on top of the foam creating a more inherently stable ride.OUTSOLETrailTrack Outsole provides trustworthy traction on different terrain. UPPERQuick Air Dry mesh upper offers a secure lightweight fit that drains well.TPU Toe Guard protects runners against debris.Lace Keeper stows laces out of the way.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Caldera_6/descpage-BCD6W03.html
