,title,sex,price,technology,best_use_range,best_use_surface,link_shoes
0,Brooks Adrenaline GTS 22,Men's Shoes - Nightlife/Blk/Flm, $119.95 $140.00* ," Technologies  MIDSOLEDNA Loft foam from heel to toe delivers plush and luxurious cushioning while maintaining responsiveness and durability.Guide Rails HolisticSupport System helps to protect your knees by keeping excess movement in check.Omega Flex Grooves optimize forefoot flexibility without compromising cushioning.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPEREngineered 3D Fit Print mesh is simple and strong. Heel Counter is updated to create a more comfortable and secure heel fit.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Max</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Adrenaline_GTS_22/descpage-BGT22MD.html
1,Brooks Ghost 15,Men's Shoes - White/Ebony/Oyster, $139.95 ," Technologies  MIDSOLEDNA Loft v2 midsole provides plush cushioning in a lighter-weight package.OUTSOLESegmented Crash Pad is a system of fully-integrated shock absorbers that accommodate any foot strike and works to provide cushion and create smooth heel-to-toe transitions. UPPERRefined 3D Fit Print mesh enhances secure fit and provides comfort and breathability.Recycled Materials include: 90% recycled content vamp mesh, 86% recycled content tongue mesh, 87% recycled content tongue and collar lining, and 100% recycled content materials used for the lace, sockliner top cloth, and all the textile reinforcements  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Ghost_15/descpage-BGH15MC.html
2,Brooks Hyperion Max,Men's Shoes - Blue Surf/Cherry/Night, $169.95 ," Technologies  MIDSOLEDNA FLASH nitrogen-infused foam provides excellent energy return with every stride.Rapid Roll Technology is the rocker shaped geometry of the shoe that promotes fast transitions.OUTSOLEGreen Rubber is durable with grippy traction.UPPEREngineered Woven material is lightweight, breathable, and structured to provide a dialed in fit that seamlessly secures the foot.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Hyperion_Max/descpage-BHYX1M1.html
3,Brooks Hyperion Tempo,Men's Shoes - Black/Pink/Yellow, $99.95 $150.00* , Technologies  MIDSOLEDNA FLASHmidsole compoundis nitrogen-infused to offer lightweight cushion and adaptive energy return.OUTSOLEStrategic Rubberused in high wear areas to protect the lightweight midsole compound.UPPERFeatherweight stretch woven meshupper offers a secure fit.  ,"[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Hyperion_Tempo/descpage-BHYPM13.html
4,Brooks Cascadia 16,Men's Shoes - White/Biscuit/Rooibos, $99.95 $130.00* ," Technologies  MIDSOLEDNA Loft v2 foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Release Grooves System allows for enhanced adaptability to a variety of terrain.Ballistic Rock Shield is a thermoplastic EVA sheath layered between the outsole and midsole for protection against stone-bruising.OUTSOLETrailTrak rubber outsole provides confidence-inspiring, sticky traction in dry and wet conditions.Multidirectional Lug Pattern on the outsole provides excellent traction on a variety of terrain, with updated patterns for improved grip.UPPEREngineered Monoloop Mesh offers increased breathability and faster drying.Gusseted tongue helps keep debris out.Lace Guard keeps laces stowed away while running.Gaiter Tab and Connection Point allow for easy and secure gaiter attachment.Drainage ports allow for easy water escape  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUHIKE"">Hiking</i><span>Hiking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSRTT"">Rocky &amp; Technical Trails</i><span>Rocky &amp; Technical Trails</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Cascadia_16/descpage-BCG16M8.html
5,Brooks Glycerin 20,Men's Shoes - Blue/Nightlife/White, $159.95 ," Technologies  MIDSOLEDNA Loft v3 nitrogen-infused foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Omega Flex Grooves enhance midsole flexibility without compromising cushioning.OUTSOLEBlown Rubber in the forefoot offers durability, responsiveness, and flexibility.UPPEREngineered Air Mesh provides a secure fit and comfortable hold3D Fit Print saddle applies strategic overlays to provide a seamless and secure fit.Plush interior lining surrounds your foot and moves and expands with your stride.OrthoLite sock liner provides premium step-in comfort.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Glycerin_20/descpage-BGL20M7.html
6,Brooks Ghost 15,Men's Shoes - Ebony/Black/Oyster, $139.95 ," Technologies  MIDSOLEDNA Loft v2 midsole provides plush cushioning in a lighter-weight package.OUTSOLESegmented Crash Pad is a system of fully-integrated shock absorbers that accommodate any foot strike and works to provide cushion and create smooth heel-to-toe transitions. UPPERRefined 3D Fit Print mesh enhances secure fit and provides comfort and breathability.Recycled Materials include: 90% recycled content vamp mesh, 86% recycled content tongue mesh, 87% recycled content tongue and collar lining, and 100% recycled content materials used for the lace, sockliner top cloth, and all the textile reinforcements  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Ghost_15/descpage-BGH15MB.html
7,Brooks Ghost 15,Men's Shoes - White/Ebony/Oyster, $139.95 ," Technologies  MIDSOLEDNA Loft v2 midsole provides plush cushioning in a lighter-weight package.OUTSOLESegmented Crash Pad is a system of fully-integrated shock absorbers that accommodate any foot strike and works to provide cushion and create smooth heel-to-toe transitions. UPPERRefined 3D Fit Print mesh enhances secure fit and provides comfort and breathability.Recycled Materials include: 90% recycled content vamp mesh, 86% recycled content tongue mesh, 87% recycled content tongue and collar lining, and 100% recycled content materials used for the lace, sockliner top cloth, and all the textile reinforcements  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Ghost_15/descpage-BGH15MC.html
8,Brooks Ghost 15,Men's Shoes - Flintstone/Peacoat/Oak, $139.95 ," Technologies  MIDSOLEDNA Loft v2 midsole provides plush cushioning in a lighter-weight package.OUTSOLESegmented Crash Pad is a system of fully-integrated shock absorbers that accommodate any foot strike and works to provide cushion and create smooth heel-to-toe transitions. UPPERRefined 3D Fit Print mesh enhances secure fit and provides comfort and breathability.Recycled Materials include: 90% recycled content vamp mesh, 86% recycled content tongue mesh, 87% recycled content tongue and collar lining, and 100% recycled content materials used for the lace, sockliner top cloth, and all the textile reinforcements  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Ghost_15/descpage-BGH15M1.html
9,Brooks Ghost 15,Men's Shoes - Peacoat/Nightlife/Grey, $139.95 ," Technologies  MIDSOLEDNA Loft v2 midsole provides plush cushioning in a lighter-weight package.OUTSOLESegmented Crash Pad is a system of fully-integrated shock absorbers that accommodate any foot strike and works to provide cushion and create smooth heel-to-toe transitions. UPPERRefined 3D Fit Print mesh enhances secure fit and provides comfort and breathability.Recycled Materials include: 90% recycled content vamp mesh, 86% recycled content tongue mesh, 87% recycled content tongue and collar lining, and 100% recycled content materials used for the lace, sockliner top cloth, and all the textile reinforcements  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Ghost_15/descpage-BGH15M2.html
10,Brooks Ghost 15,Men's Shoes - Black/Blackened Pearl/Blue, $139.95 ," Technologies  MIDSOLEDNA Loft v2 midsole provides plush cushioning in a lighter-weight package.OUTSOLESegmented Crash Pad is a system of fully-integrated shock absorbers that accommodate any foot strike and works to provide cushion and create smooth heel-to-toe transitions. UPPERRefined 3D Fit Print mesh enhances secure fit and provides comfort and breathability.Recycled Materials include: 90% recycled content vamp mesh, 86% recycled content tongue mesh, 87% recycled content tongue and collar lining, and 100% recycled content materials used for the lace, sockliner top cloth, and all the textile reinforcements  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Ghost_15/descpage-BGH15M5.html
11,Brooks Ghost 15,Men's Shoes - Black/Blackened Pearl/White, $139.95 ," Technologies  MIDSOLEDNA Loft v2 midsole provides plush cushioning in a lighter-weight package.OUTSOLESegmented Crash Pad is a system of fully-integrated shock absorbers that accommodate any foot strike and works to provide cushion and create smooth heel-to-toe transitions. UPPERRefined 3D Fit Print mesh enhances secure fit and provides comfort and breathability.Recycled Materials include: 90% recycled content vamp mesh, 86% recycled content tongue mesh, 87% recycled content tongue and collar lining, and 100% recycled content materials used for the lace, sockliner top cloth, and all the textile reinforcements  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Ghost_15/descpage-BGH15M4.html
12,Brooks Ghost 15,Men's Shoes - Black/Black/Ebony, $139.95 ," Technologies  MIDSOLEDNA Loft v2 midsole provides plush cushioning in a lighter-weight package.OUTSOLESegmented Crash Pad is a system of fully-integrated shock absorbers that accommodate any foot strike and works to provide cushion and create smooth heel-to-toe transitions. UPPERRefined 3D Fit Print mesh enhances secure fit and provides comfort and breathability.Recycled Materials include: 90% recycled content vamp mesh, 86% recycled content tongue mesh, 87% recycled content tongue and collar lining, and 100% recycled content materials used for the lace, sockliner top cloth, and all the textile reinforcements  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Ghost_15/descpage-BGH15M6.html
13,Brooks Ghost 15,Men's Shoes - Alloy/Oyster/Black, $139.95 ," Technologies  MIDSOLE

DNA Loft v2 midsole provides plush cushioning in a lighter-weight package.

OUTSOLE

Segmented Crash Pad is a system of fully-integrated shock absorbers that accommodate any foot strike and works to provide cushion and create smooth heel-to-toe transitions. 

UPPER

Refined 3D Fit Print mesh enhances secure fit and provides comfort and breathability.
Recycled Materials include: 90% recycled content vamp mesh, 86% recycled content tongue mesh, 87% recycled content tongue and collar lining, and 100% recycled content materials used for the lace, sockliner top cloth, and all the textile reinforcements
  ","[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Ghost_15/descpage-BGH15M3.html
14,Brooks Ghost 14,Men's Shoes - Black/Pearl/Blue, $99.95 $140.00* ," Technologies  MIDSOLEDNA Loft foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Omega Flex Grooves optimize forefoot flexibility without compromising cushioning.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPER3D Fit Print mesh comprises the upper, providing lightweight structure and breathability.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Ghost_14/descpage-BGH14M3.html
15,Brooks Ghost 14,Men's Shoes - Grey/Blue/Red, $99.95 $140.00* ," Technologies  MIDSOLEDNA Loft foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Omega Flex Grooves optimize forefoot flexibility without compromising cushioning.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPER3D Fit Print mesh comprises the upper, providing lightweight structure and breathability.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Ghost_14/descpage-BGH14M1.html
16,Brooks Ghost 14,Men's Shoes - Grey/Alloy/Oyster, $99.95 $140.00* ," Technologies  MIDSOLEDNA Loft foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Omega Flex Grooves optimize forefoot flexibility without compromising cushioning.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPER3D Fit Print mesh comprises the upper, providing lightweight structure and breathability.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Ghost_14/descpage-BGH14M2.html
17,Brooks Ghost 14,Men's Shoes - Nightlife/Black, $99.95 $140.00* ," Technologies  MIDSOLEDNA Loft foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Omega Flex Grooves optimize forefoot flexibility without compromising cushioning.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPER3D Fit Print mesh comprises the upper, providing lightweight structure and breathability.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Ghost_14/descpage-BGH14M6.html
18,Brooks Ghost 14 GTX,Men's Shoes - Black/Black/Ebony, $159.95 ," Technologies  MIDSOLEDNA Loft foam delivers plush and luxurious cushioning while maintaining responsiveness and durability.Omega Flex Grooves optimize forefoot flexibility without compromising cushioning.Segmented crash pad flexes with the foot, offering customized cushioning and stability for a smooth heel-to-toe transition.OUTSOLEBlown Rubber offers durability, responsiveness, and flexibility.UPPERGORE-TEX (GTX) Invisible Fit liner provides breathable protection from wet and muddy conditions while maintaining optimal comfort.  ","[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Ghost_14_GTX/descpage-BGX14M2.html
19,Brooks Hyperion Tempo,Men's Shoes - Coral/Cosmo/Phantom, $99.95 $150.00* , Technologies  MIDSOLEDNA FLASHmidsole compoundis nitrogen-infused to offer lightweight cushion and adaptive energy return.OUTSOLEStrategic Rubberused in high wear areas to protect the lightweight midsole compound.UPPERFeatherweight stretch woven meshupper offers a secure fit.  ,"[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Hyperion_Tempo/descpage-BHYPM15.html
20,Brooks Hyperion Tempo,Men's Shoes - Blue/Phantom/Cosmo, $99.95 $150.00* , Technologies  MIDSOLEDNA FLASHmidsole compoundis nitrogen-infused to offer lightweight cushion and adaptive energy return.OUTSOLEStrategic Rubberused in high wear areas to protect the lightweight midsole compound.UPPERFeatherweight stretch woven meshupper offers a secure fit.  ,"[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Hyperion_Tempo/descpage-BHYPM14.html
21,Brooks Hyperion Tempo,Men's Shoes - Black/Pink/Yellow, $99.95 $150.00* , Technologies  MIDSOLEDNA FLASHmidsole compoundis nitrogen-infused to offer lightweight cushion and adaptive energy return.OUTSOLEStrategic Rubberused in high wear areas to protect the lightweight midsole compound.UPPERFeatherweight stretch woven meshupper offers a secure fit.  ,"[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Hyperion_Tempo/descpage-BHYPM13.html
22,Brooks Hyperion Tempo,Men's Shoes - Black/Flame/Grey, $99.95 $150.00* , Technologies  MIDSOLEDNA FLASHmidsole compoundis nitrogen-infused to offer lightweight cushion and adaptive energy return.OUTSOLEStrategic Rubberused in high wear areas to protect the lightweight midsole compound.UPPERFeatherweight stretch woven meshupper offers a secure fit.  ,"[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Hyperion_Tempo/descpage-BHYPM12.html
23,Brooks Hyperion Tempo,Men's Shoes - Maize/Titan, $99.95 $150.00* , Technologies  MIDSOLEDNA FLASHmidsole compoundis nitrogen-infused to offer lightweight cushion and adaptive energy return.OUTSOLEStrategic Rubberused in high wear areas to protect the lightweight midsole compound.UPPERFeatherweight stretch woven meshupper offers a secure fit.  ,"[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Hyperion_Tempo/descpage-BHYPM11.html
24,Brooks Hyperion Tempo,Men's Shoes - Black/Aqua/Blue, $99.95 $150.00* , Technologies  MIDSOLEDNA FLASHmidsole compoundis nitrogen-infused to offer lightweight cushion and adaptive energy return.OUTSOLEStrategic Rubberused in high wear areas to protect the lightweight midsole compound.UPPERFeatherweight stretch woven meshupper offers a secure fit.  ,"[<div class=""col is-active"">Low</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/Brooks_Hyperion_Tempo/descpage-BHYPM4.html
