,title,brand,model,price,discount,discount_%,sex,colour,cushioning,stability,best_use_surface,midsole,outsole,upper,link_shoes
789,Salomon Speedcross 6,Salomon,Speedcross 6,140.0,104.96,74.97,Men's Shoes , Quite Shade/Blk/Pearl,Medium,Neutral,"All Around,Hiking,Soft and Muddy Trails,Snowy and Icy Trails",EnergyCell+provides excellent energy return along with a high level of cushioning and durability.ProFeel Filmis a thin TPU film in the midsole providing midfoot protection without losing ground feel.,"ContagripTAoffers maximum grip on loose, soft, or rugged uneven surfaces.Chevron Lugsare aggressive and multi-directional making them perfect for soft surfaces.","Welded Upperis stitch-free to provide a smooth, glove-like, fit and feel.Quicklaceis a lace system made from durable Kevlar fibers for easy shoe entry and exit.Sensifitoverlays on the upper wrap the foot for a close, secure fit.Gusseted Tonguehelps keep debris out of the shoe.Lace Pocketkeeps laces tucked up and out of the way.OrthoLite Socklineris composed of anti-bacterial material and is designed to reduce odor and moisture while adding cushion directly underfoot.Strobel Lastwith the upper stitched to full-length fabric for a comfortable underfoot feel.  ",https://www.runningwarehouse.com/Salomon_Speedcross_6/descpage-SSC6M01.html
790,Salomon Speedcross 6,Salomon,Speedcross 6,140.0,104.96,74.97,Men's Shoes , Black/Black/Magnet,Medium,Neutral,"All Around,Hiking,Soft and Muddy Trails,Snowy and Icy Trails",EnergyCell+provides excellent energy return along with a high level of cushioning and durability.ProFeel Filmis a thin TPU film in the midsole providing midfoot protection without losing ground feel.,"ContagripTAoffers maximum grip on loose, soft, or rugged uneven surfaces.Chevron Lugsare aggressive and multi-directional making them perfect for soft surfaces.","Welded Upperis stitch-free to provide a smooth, glove-like, fit and feel.Quicklaceis a lace system made from durable Kevlar fibers for easy shoe entry and exit.Sensifitoverlays on the upper wrap the foot for a close, secure fit.Gusseted Tonguehelps keep debris out of the shoe.Lace Pocketkeeps laces tucked up and out of the way.OrthoLite Socklineris composed of anti-bacterial material and is designed to reduce odor and moisture while adding cushion directly underfoot.Strobel Lastwith the upper stitched to full-length fabric for a comfortable underfoot feel.  ",https://www.runningwarehouse.com/Salomon_Speedcross_6/descpage-SSC6M03.html
791,Salomon Speedcross 6,Salomon,Speedcross 6,140.0,104.96,74.97,Men's Shoes , Lapis Blue/Black/Scarl,Medium,Neutral,"All Around,Hiking,Soft and Muddy Trails,Snowy and Icy Trails",EnergyCell+provides excellent energy return along with a high level of cushioning and durability.ProFeel Filmis a thin TPU film in the midsole providing midfoot protection without losing ground feel.,"ContagripTAoffers maximum grip on loose, soft, or rugged uneven surfaces.Chevron Lugsare aggressive and multi-directional making them perfect for soft surfaces.","Welded Upperis stitch-free to provide a smooth, glove-like, fit and feel.Quicklaceis a lace system made from durable Kevlar fibers for easy shoe entry and exit.Sensifitoverlays on the upper wrap the foot for a close, secure fit.Gusseted Tonguehelps keep debris out of the shoe.Lace Pocketkeeps laces tucked up and out of the way.OrthoLite Socklineris composed of anti-bacterial material and is designed to reduce odor and moisture while adding cushion directly underfoot.Strobel Lastwith the upper stitched to full-length fabric for a comfortable underfoot feel.  ",https://www.runningwarehouse.com/Salomon_Speedcross_6/descpage-SSC6M04.html
792,Salomon Speedcross 6,Salomon,Speedcross 6,140.0,104.96,74.97,Men's Shoes , Lily Pad/Rainy Day/Aqu,Medium,Neutral,"All Around,Hiking,Soft and Muddy Trails,Snowy and Icy Trails",EnergyCell+provides excellent energy return along with a high level of cushioning and durability.ProFeel Filmis a thin TPU film in the midsole providing midfoot protection without losing ground feel.,"ContagripTAoffers maximum grip on loose, soft, or rugged uneven surfaces.Chevron Lugsare aggressive and multi-directional making them perfect for soft surfaces.","Welded Upperis stitch-free to provide a smooth, glove-like, fit and feel.Quicklaceis a lace system made from durable Kevlar fibers for easy shoe entry and exit.Sensifitoverlays on the upper wrap the foot for a close, secure fit.Gusseted Tonguehelps keep debris out of the shoe.Lace Pocketkeeps laces tucked up and out of the way.OrthoLite Socklineris composed of anti-bacterial material and is designed to reduce odor and moisture while adding cushion directly underfoot.Strobel Lastwith the upper stitched to full-length fabric for a comfortable underfoot feel.  ",https://www.runningwarehouse.com/Salomon_Speedcross_6/descpage-SSC6M05.html
793,Salomon Ultra Glide 2,Salomon,Ultra Glide 2,150.0,104.96,69.97,Men's Shoes , Atlantic/Blue/Red,Medium,Neutral,"All Around,Cushioned Comfort,Hiking,Smooth Trails and Fireroads",Energy Surgeprovides excellent energy return along with a high level of cushioning and durability.Reverse Cambergeometry provides a smooth rocker shape for efficient heel-toe transition.,"Contagrip Rubberoffers maximum grip on loose, soft, or ruggeduneven surfaces.","Updated 3D Air Meshupper made with lightweight materials for a comfortable support and breathability.Quicklaceminimalistic, one-pull tightening for easy on and easy off.SensiFit wings creates a cradles in the midfoot providing a customizable fit.  ",https://www.runningwarehouse.com/Salomon_Ultra_Glide_2/descpage-SAUG2M1.html
794,Salomon Ultra Glide 2,Salomon,Ultra Glide 2,150.0,104.96,69.97,Men's Shoes , Rainy Day/Freesia/Sau,Medium,Neutral,"All Around,Cushioned Comfort,Hiking,Smooth Trails and Fireroads",Energy Surgeprovides excellent energy return along with a high level of cushioning and durability.Reverse Cambergeometry provides a smooth rocker shape for efficient heel-toe transition.,"Contagrip Rubberoffers maximum grip on loose, soft, or ruggeduneven surfaces.","Updated 3D Air Meshupper made with lightweight materials for a comfortable support and breathability.Quicklaceminimalistic, one-pull tightening for easy on and easy off.SensiFit wings creates a cradles in the midfoot providing a customizable fit.  ",https://www.runningwarehouse.com/Salomon_Ultra_Glide_2/descpage-SAUG2M4.html
795,Salomon Ultra Glide 2,Salomon,Ultra Glide 2,150.0,104.96,69.97,Men's Shoes , Black/Red/Pearl Blue,Medium,Neutral,"All Around,Cushioned Comfort,Hiking,Smooth Trails and Fireroads",Energy Surgeprovides excellent energy return along with a high level of cushioning and durability.Reverse Cambergeometry provides a smooth rocker shape for efficient heel-toe transition.,"Contagrip Rubberoffers maximum grip on loose, soft, or ruggeduneven surfaces.","Updated 3D Air Meshupper made with lightweight materials for a comfortable support and breathability.Quicklaceminimalistic, one-pull tightening for easy on and easy off.SensiFit wings creates a cradles in the midfoot providing a customizable fit.  ",https://www.runningwarehouse.com/Salomon_Ultra_Glide_2/descpage-SAUG2M2.html
796,Salomon Ultra Glide 2 GTX,Salomon,Ultra Glide 2 GTX,170.0,119.96,70.56,Men's Shoes , Red/Grey/Turmeric,Medium,Neutral,"All Around,Cushioned Comfort,Hiking,Smooth Trails and Fireroads",Energy Surge provides excellent energy return along with a high level of cushioning and durability.Reverse Camber geometry provides a smooth rocker shape for efficient heel-toe transition.,"ContagripRubber offers maximum grip on loose, soft, or rugged uneven surfaces.","Updated 3D Air Mesh upper made with lightweight materials for a comfortable support and breathability.Quicklaceminimalistic, one-pull tightening for easy on and easy off.SensiFitwings creates a cradles in the midfoot providing a customizable fit.GORE-TEX Membraine offers a waterpoof layer in the upper  ",https://www.runningwarehouse.com/Salomon_Ultra_Glide_2_GTX/descpage-SUG2GM1.html
797,Salomon Ultra Glide,Salomon,Ultra Glide,140.0,69.88,49.91,Men's Shoes , Black/Alloy/Goji Berry,Medium,Neutral,"All Around,Cushioned Comfort,Smooth Trails and Fireroads,Rocky and Technical Trails",Energy Surgeprovides excellent energy return along with a high level of cushioning and durability.Reverse Camber geometry provides a smooth rocker shape.,"Contagrip MAoffers maximum grip on loose, soft, or ruggeduneven surfaces.","3D Air Meshupper made for comfortable support and breathability.Quicklaceminimalistic, one-pull tightening for easy on and easy off.EVA Socklineris simple but offers instant comfort.SensiFit cradles the foot in the midfoot providing a customizable fit.  ",https://www.runningwarehouse.com/Salomon_Ultra_Glide/descpage-SUGLM01.html
798,Salomon Phantasm,Salomon,Phantasm,160.0,119.96,74.97,Men's Shoes , Indigo Bunting/Blue/Red,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement",Energy Surgeprovides excellent energy return along with a high level of cushioning and durability.Reverse Cambergeometry provides a smooth rocker shape.Glass Fiber Energy Blade is a stiff plate with a 3-pronged design that is made for forefoot strikers and delivers forward propulsion and high energy return all while not taking away from the feel of the midsole.,Contagrip offers a trustworthy grip while running on the road.,Meshupper made for comfortable support and breathability.  ,https://www.runningwarehouse.com/Salomon_Phantasm/descpage-SPHNM03.html
799,Salomon Phantasm,Salomon,Phantasm,160.0,119.96,74.97,Men's Shoes , Mood Indigo/Night Sky,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement",Energy Surgeprovides excellent energy return along with a high level of cushioning and durability.Reverse Cambergeometry provides a smooth rocker shape.Glass Fiber Energy Blade is a stiff plate with a 3-pronged design that is made for forefoot strikers and delivers forward propulsion and high energy return all while not taking away from the feel of the midsole.,Contagrip offers a trustworthy grip while running on the road.,Meshupper made for comfortable support and breathability.  ,https://www.runningwarehouse.com/Salomon_Phantasm/descpage-SPHNM01.html
800,Salomon Sense Ride 5,Salomon,Sense Ride 5,140.0,97.46,69.61,Men's Shoes , Lily Pad/Rainy Day/Aqu,Low,Neutral,"Fast Runs,Hiking,Smooth Trails and Fireroads",EnergyFOAMcreated from a balance of a well cushioned foam while still having a responsive and nimble construction,Contagrip MAoffers non-slip traction for the toughest of trails.,"Updated Engineered Mesh creates a breathable and comfortable, individualized fit.Quicklacemade from durable Kevlar fibers provides easy shoe entry and exit and a secure fit.SENSIFIToverlays on the upper wrap the foot for a close, secure fit.OrthoLite Socklineris composed of anti-bacterial material for reduced odor and moisture while adding cushion directly underfoot.  ",https://www.runningwarehouse.com/Salomon_Sense_Ride_5/descpage-SASR5M1.html
801,Salomon Sense Ride 5,Salomon,Sense Ride 5,140.0,97.46,69.61,Men's Shoes , Rainy Day/Hot Sauce,Low,Neutral,"Fast Runs,Hiking,Smooth Trails and Fireroads",EnergyFOAMcreated from a balance of a well cushioned foam while still having a responsive and nimble construction,Contagrip MAoffers non-slip traction for the toughest of trails.,"Updated Engineered Mesh creates a breathable and comfortable, individualized fit.Quicklacemade from durable Kevlar fibers provides easy shoe entry and exit and a secure fit.SENSIFIToverlays on the upper wrap the foot for a close, secure fit.OrthoLite Socklineris composed of anti-bacterial material for reduced odor and moisture while adding cushion directly underfoot.  ",https://www.runningwarehouse.com/Salomon_Sense_Ride_5/descpage-SASR5M2.html
802,Salomon Sense Ride 5,Salomon,Sense Ride 5,140.0,97.46,69.61,Men's Shoes , Black/Fiery Red/Black,Low,Neutral,"All Around,Fast Runs,Hiking,Smooth Trails and Fireroads",EnergyFOAMcreated from a balance of a well cushioned foam while still having a responsive and nimble construction,Contagrip MAoffers non-slip traction for the toughest of trails.,"Updated Engineered Mesh creates a breathable and comfortable, individualized fit.Quicklacemade from durable Kevlar fibers provides easy shoe entry and exit and a secure fit.SENSIFIToverlays on the upper wrap the foot for a close, secure fit.OrthoLite Socklineris composed of anti-bacterial material for reduced odor and moisture while adding cushion directly underfoot.  ",https://www.runningwarehouse.com/Salomon_Sense_Ride_5/descpage-SASR5M3.html
803,Salomon Sense Ride 5 GTX,Salomon,Sense Ride 5 GTX,160.0,119.96,74.97,Men's Shoes , Carbon/Blue Radian,Low,Neutral,"Fast Runs,Hiking,Smooth Trails and Fireroads",EnergyFOAMcreated from a balance of a well cushioned foam while still having a responsive and nimble construction,Contagrip MAoffers non-slip traction for the toughest of trails.,"Updated Engineered Mesh creates a breathable and comfortable, individualized fit.Quicklacemade from durable Kevlar fibers provides easy shoe entry and exit and a secure fit.SENSIFIToverlays on the upper wrap the foot for a close, secure fit.OrthoLite Socklineris composed of anti-bacterial material for reduced odor and moisture while adding cushion directly underfoot.GORETEX Membraneoffers a waterproof construction keep your feet dry.  ",https://www.runningwarehouse.com/Salomon_Sense_Ride_5_GTX/descpage-SSR5GM1.html
804,Salomon Spectur,Salomon,Spectur,130.0,97.46,74.97,Men's Shoes , Estate Blue/Mint,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement",Energy Surgeprovides excellent energy return along with a high level of cushioning and durability.Reverse Cambergeometry provides a smooth rocker shape.Glass Fiber Energy Bladeis a stiff plate with a 3-pronged design that is made for forefoot strikers and delivers forward propulsion and high energy return all while not taking away from the feel of the midsole.,Contagripoffers a trustworthy grip while running on the road.,Meshupper made for comfortable support and breathability.  ,https://www.runningwarehouse.com/Salomon_Spectur/descpage-SSPCM01.html
805,Saucony Peregrine 13,Saucony,Peregrine 13,140.0,98.0,70.0,Men's Shoes , Arroyo,Medium,Neutral,"All Around,Hiking,Smooth Trails and Fireroads",PWRRUNcushioning ensures a responsive yet protective feel.,PWRTRACis a tacky rubber compound that offers significantly more traction than traditional rubber.5.0mm Lugsprovides additional traction and adaptable to changing trail conditions.Rock plateprotects your feet from sharp trail objects.,Updated reinforcedupper helps protect feet from trail debris.  ,https://www.runningwarehouse.com/Saucony_Peregrine_13/descpage-SPE13M5.html
806,Saucony Endorphin Speed 3,Saucony,Endorphin Speed 3,169.95,0.0,0.0,Men's Shoes , Red Poppy,High,Neutral,"All Around,Fast Runs,Racing,Roads and Pavement",PWRRUN PBis an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Platekeeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT 900 Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3/descpage-SES3M09.html
807,Saucony Tempus,Saucony,Tempus,160.0,112.0,70.0,Men's Shoes , Hydro/Poppy,High,Mod,"All Around,Fast Runs,Roads and Pavement","PWRRUN PBis an ultralight PeBa-based foamthat provides an extremely bouncy running experience.Contoured PWRRUN Frame starts above the midsole to support the foot upon landing, and gives a snappy toe-off.",XT-900 Carbon Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Tempus/descpage-STP1M11.html
808,Saucony Ride 16,Saucony,Ride 16,139.95,0.0,0.0,Men's Shoes , Marigold/Lava,High,Neutral,"All Around,Cushioned Comfort,Casual Wear,Walking,Roads and Pavement",PWRRUNfoam is a soft and lively foam with excellent durability and a touch of softness.,Strategically Blown Rubber is Saucony's rubber outsole that is placed in high wear areas for high levels of traction.,PWRRUN+sockliner provides a soft and strong heel lockdown.Updated Engineered Mesh creates a cool and breathable upper.  ,https://www.runningwarehouse.com/Saucony_Ride_16/descpage-SR16M04.html
809,Saucony Kinvara 14,Saucony,Kinvara 14,119.95,0.0,0.0,Men's Shoes , Agave/Lava,Medium,Neutral,"All Around,Fast Runs,Roads and Pavement","PWRRUN foam is a lightweight foam that offers comfort, rebound, and durability.PWRRUN+ is additional form that provides a lightweight and springy underfoot feel.",Strategic Rubberis place in forefoot and heel to offer added durability in high wear areas.,Updated Engineered mesh streamlined upper material that creates a lightweight and breathable construction  ,https://www.runningwarehouse.com/Saucony_Kinvara_14/descpage-SK14M04.html
810,Saucony Xodus Ultra 2,Saucony,Xodus Ultra 2,149.95,0.0,0.0,Men's Shoes , Black/VIZI Orange,Medium,Neutral,"All Around,Cushioned Comfort,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails",PWRRUN PB foam which offers a lightweight cushioning and a responsive underfoot experience.PWRRUNcage to provide stability through the gait cycle.,"3-Piece PWRTRACis a tacky rubber compound that offers stronger traction than traditional rubber, shaped to adapt to a variety of terrain.",Engineered meshupper for added support and comfort while maintaining breathability.  ,https://www.runningwarehouse.com/Saucony_Xodus_Ultra_2/descpage-SXOU2M1.html
811,Saucony Endorphin Elite,Saucony,Endorphin Elite,274.95,0.0,0.0,Men's Shoes , Mars,High,Neutral,"Fast Runs,Racing,Roads and Pavement","PWWRUN HGfoam is bouncy, lively, and lightweight.Carbon-Fiber Plate is forked and works with the foam to deliver a poppy ride.",Rubberis thin and strategically placed to keep weight down without compromising traction.,"Knit Mesh is lightweight, breathable, and secure.Midfoot Lacing Structureoffers a highly secure and comfortable fit.  ",https://www.runningwarehouse.com/Saucony_Endorphin_Elite/descpage-SAEEM2.html
812,Saucony Endorphin Elite,Saucony,Endorphin Elite,274.95,0.0,0.0,Men's Shoes , Slime,High,Neutral,"Racing,Roads and Pavement","PWWRUN HGfoam is bouncy, lively, and lightweight.Carbon-Fiber Plate is forked and works with the foam to deliver a poppy ride.",Rubberis thin and strategically placed to keep weight down without compromising traction.,"Knit Mesh is lightweight, breathable, and secure.Midfoot Lacing Structureoffers a highly secure and comfortable fit.  ",https://www.runningwarehouse.com/Saucony_Endorphin_Elite/descpage-SAEEM1.html
813,Saucony Endorphin Pro 3,Saucony,Endorphin Pro 3,224.95,0.0,0.0,Men's Shoes , Invader,High,Neutral,"Racing,Roads and Pavement",PWRRUN PBis an ultralight foamthat provides an extremely bouncy running experience.S-Curve Carbon Fiber Plateworks with the PWRRUN PB to reduce fatigue while running at top speeds.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,Carbon Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFIT Mesh Upper is lightweight and breathable  ,https://www.runningwarehouse.com/Saucony_Endorphin_Pro_3/descpage-SEP3M08.html
814,Saucony Endorphin Pro 3,Saucony,Endorphin Pro 3,224.95,0.0,0.0,Men's Shoes , Red Poppy,High,Neutral,"Racing,Roads and Pavement",PWRRUN PBis an ultralight foamthat provides an extremely bouncy running experience.S-Curve Carbon Fiber Plateworks with the PWRRUN PB to reduce fatigue while running at top speeds.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,Carbon Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFIT Mesh Upper is lightweight and breathable  ,https://www.runningwarehouse.com/Saucony_Endorphin_Pro_3/descpage-SEP3M06.html
815,Saucony Endorphin Pro 3,Saucony,Endorphin Pro 3,224.95,0.0,0.0,Men's Shoes , Prospect Quartz,High,Neutral,"Racing,Roads and Pavement",PWRRUN PBis an ultralight foamthat provides an extremely bouncy running experience.S-Curve Carbon Fiber Plateworks with the PWRRUN PB to reduce fatigue while running at top speeds.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,Carbon Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFIT Mesh Upper is lightweight and breathable  ,https://www.runningwarehouse.com/Saucony_Endorphin_Pro_3/descpage-SEP3M01.html
816,Saucony Endorphin Pro 3,Saucony,Endorphin Pro 3,224.95,0.0,0.0,Men's Shoes , Black/Goldstruck,High,Neutral,"Racing,Roads and Pavement",PWRRUN PBis an ultralight foamthat provides an extremely bouncy running experience.S-Curve Carbon Fiber Plateworks with the PWRRUN PB to reduce fatigue while running at top speeds.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,Carbon Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFIT Mesh Upper is lightweight and breathable  ,https://www.runningwarehouse.com/Saucony_Endorphin_Pro_3/descpage-SEP3M03.html
817,Saucony Endorphin Pro 3,Saucony,Endorphin Pro 3,224.95,0.0,0.0,Men's Shoes , Night Lite,High,Neutral,"Racing,Roads and Pavement",PWRRUN PBis an ultralight foamthat provides an extremely bouncy running experience.S-Curve Carbon Fiber Plateworks with the PWRRUN PB to reduce fatigue while running at top speeds.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,Carbon Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFIT Mesh Upper is lightweight and breathable  ,https://www.runningwarehouse.com/Saucony_Endorphin_Pro_3/descpage-SEP3M04.html
818,Saucony Endorphin Pro 3,Saucony,Endorphin Pro 3,224.95,0.0,0.0,Men's Shoes , White/Black/VIZI,High,Neutral,"Racing,Roads and Pavement",PWRRUN PBis an ultralight foamthat provides an extremely bouncy running experience.S-Curve Carbon Fiber Plateworks with the PWRRUN PB to reduce fatigue while running at top speeds.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,Carbon Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFIT Mesh Upper is lightweight and breathable  ,https://www.runningwarehouse.com/Saucony_Endorphin_Pro_3/descpage-SEP3M02.html
819,Saucony Endorphin Pro 3,Saucony,Endorphin Pro 3,224.95,0.0,0.0,Men's Shoes , Fog/VIZI Orange,High,Neutral,"Racing,Roads and Pavement",PWRRUN PBis an ultralight foamthat provides an extremely bouncy running experience.S-Curve Carbon Fiber Plateworks with the PWRRUN PB to reduce fatigue while running at top speeds.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,Carbon Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFIT Mesh Upper is lightweight and breathable  ,https://www.runningwarehouse.com/Saucony_Endorphin_Pro_3/descpage-SEP3M07.html
820,Saucony Endorphin Pro 3,Saucony,Endorphin Pro 3,224.95,0.0,0.0,Men's Shoes , White/Black,High,Neutral,"Racing,Roads and Pavement",PWRRUN PBis an ultralight foamthat provides an extremely bouncy running experience.S-Curve Carbon Fiber Plateworks with the PWRRUN PB to reduce fatigue while running at top speeds.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,Carbon Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFIT Mesh Upper is lightweight and breathable  ,https://www.runningwarehouse.com/Saucony_Endorphin_Pro_3/descpage-SEP3M05.html
821,Saucony Endorphin Pro 2,Saucony,Endorphin Pro 2,200.0,99.88,49.94,Men's Shoes , Royal/White,High,Neutral,"Racing,Roads and Pavement",PWRRUN PBis an ultralight PeBa-based foamthat provides an extremely bouncy running experience.Carbon Fiber Plateworks with the PWRRUN PB to reduce fatigue while running at top speeds.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,Carbon Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper is light and breathable.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Pro_2/descpage-SME2MS3.html
822,Saucony Endorphin Pro 2,Saucony,Endorphin Pro 2,200.0,99.88,49.94,Men's Shoes , Black/White,High,Neutral,"Racing,Roads and Pavement",PWRRUN PBis an ultralight PeBa-based foamthat provides an extremely bouncy running experience.Carbon Fiber Plateworks with the PWRRUN PB to reduce fatigue while running at top speeds.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,Carbon Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper is light and breathable.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Pro_2/descpage-SME2MS1.html
823,Saucony Endorphin Speed 3,Saucony,Endorphin Speed 3,169.95,0.0,0.0,Men's Shoes , Sulpher,High,Neutral,"All Around,Fast Runs,Racing,Roads and Pavement",PWRRUN PBis an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Platekeeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT 900 Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3/descpage-SES3M12.html
824,Saucony Endorphin Speed 3,Saucony,Endorphin Speed 3,169.95,0.0,0.0,Men's Shoes , Agave/Black,High,Neutral,"All Around,Fast Runs,Racing,Roads and Pavement",PWRRUN PBis an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Platekeeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT 900 Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3/descpage-SES3M10.html
825,Saucony Endorphin Speed 3,Saucony,Endorphin Speed 3,169.95,0.0,0.0,Men's Shoes , White/Black,High,Neutral,"All Around,Fast Runs,Racing,Roads and Pavement",PWRRUN PBis an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Platekeeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT 900 Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3/descpage-SES3M08.html
826,Saucony Endorphin Speed 3,Saucony,Endorphin Speed 3,169.95,0.0,0.0,Men's Shoes , Red Poppy,High,Neutral,"All Around,Fast Runs,Racing,Roads and Pavement",PWRRUN PBis an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Platekeeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT 900 Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3/descpage-SES3M09.html
827,Saucony Endorphin Speed 3,Saucony,Endorphin Speed 3,169.95,0.0,0.0,Men's Shoes , Concrete/VIZI,High,Neutral,"All Around,Fast Runs,Racing,Roads and Pavement",PWRRUN PBis an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Platekeeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT 900 Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3/descpage-SES3M11.html
828,Saucony Endorphin Speed 3,Saucony,Endorphin Speed 3,169.95,0.0,0.0,Men's Shoes , Black/Goldstruck,High,Neutral,"All Around,Fast Runs,Racing,Roads and Pavement",PWRRUN PBis an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Platekeeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT 900 Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3/descpage-SES3M01.html
829,Saucony Endorphin Speed 3,Saucony,Endorphin Speed 3,169.95,0.0,0.0,Men's Shoes , Night Lite,High,Neutral,"All Around,Fast Runs,Racing,Roads and Pavement",PWRRUN PBis an ultralight foam that provides an extremely bouncy running experience.S-Curve Nylon Platekeeps your momentum going with a semi-rigid design that provides snappy transitions.SPEEDROLLis an always forward geometry that creates a lively rolling feel underfoot.,XT 900 Rubberis placed strategically to increase traction and durability while keeping weight to a minimum.,FORMFITmesh upper was inspired by Saucony's track spikes to stretch and adapt for the ultimate light and unrestrained feeling.Heel Support Framesupports the heel through the gait cycle.  ,https://www.runningwarehouse.com/Saucony_Endorphin_Speed_3/descpage-SES3M05.html
